date,edit_count,sentiment_mean,neg_sentiment_ratio
2021-03-30,2.5,-0.49261641614407853,0.7457070707070707
2021-03-31,2.5,-0.5280600625220659,0.767929292929293
2021-04-02,2.5,-0.5281214831216855,0.767929292929293
2021-04-03,2.566666666666667,-0.5279898316936747,0.767929292929293
2021-04-08,2.433333333333333,-0.5725569279270426,0.7901515151515152
2021-04-10,2.4,-0.5753539133015994,0.7901515151515152
2021-04-12,2.433333333333333,-0.5753458130303744,0.7901515151515152
2021-04-13,2.5,-0.549930246797905,0.7790404040404041
2021-04-14,2.4,-0.5659545199351566,0.7873737373737375
2021-04-15,2.3333333333333335,-0.6313892122384962,0.8207070707070708
2021-04-16,2.3666666666666667,-0.6718450562434451,0.8373737373737374
2021-04-18,2.6,-0.6927535689152337,0.8479797979797981
2021-04-21,2.533333333333333,-0.692749519773032,0.847979797979798
2021-04-22,2.2,-0.729527715652708,0.8661616161616161
2021-04-23,2.2,-0.7000369745587546,0.8494949494949495
2021-04-24,3.0,-0.7011175476407246,0.8501616161616161
2021-04-25,3.1666666666666665,-0.7147567929294374,0.8573044733044733
2021-04-29,3.2,-0.7469542491568458,0.87397113997114
2021-05-03,3.2,-0.7470205315086577,0.87397113997114
2021-05-05,3.2,-0.7138877300553851,0.8406378066378066
2021-05-06,3.2,-0.7166878390444649,0.8406378066378066
2021-05-07,3.2,-0.7167080847554737,0.8406378066378066
2021-05-08,3.9,-0.6993927277821849,0.8319421544638936
2021-05-09,3.9,-0.6901055075425456,0.8319421544638936
2021-05-10,3.933333333333333,-0.6979933554296908,0.8374977100194491
2021-05-13,3.9,-0.6323153788214143,0.8041643766861157
2021-05-14,3.933333333333333,-0.5995828841492749,0.7874977100194491
2021-05-16,3.933333333333333,-0.6550244584049003,0.8208310433527825
2021-05-17,3.7,-0.5895967923538532,0.7874977100194491
2021-05-18,3.7,-0.5897870215710646,0.7874977100194491
2021-05-19,3.7,-0.5236291103498784,0.7541643766861158
2021-05-22,3.6666666666666665,-0.4975620679991092,0.7374977100194491
2021-05-24,3.7,-0.4653919510977115,0.7208310433527825
2021-05-26,3.6666666666666665,-0.4332487235072566,0.7041643766861158
2021-05-31,3.6666666666666665,-0.4000179717544032,0.6874977100194491
2021-06-01,3.6333333333333333,-0.40001642302704976,0.6874977100194491
2021-06-02,3.6,-0.40003728266589966,0.6874977100194491
2021-06-05,3.533333333333333,-0.42553694906532563,0.6986088211305602
2021-06-07,3.6,-0.3929852859447379,0.6819421544638935
2021-06-08,3.6,-0.3268737173348645,0.6486088211305602
2021-06-09,3.8333333333333335,-0.2980145962859725,0.6337940063157455
2021-06-11,3.6,-0.2451900305177306,0.6065212790430182
2021-06-12,3.6,-0.2454126002217864,0.6065212790430182
2021-06-14,3.6333333333333333,-0.23835960446055085,0.6065212790430182
2021-06-15,3.7,-0.25484834430868775,0.6148546123763515
2021-06-16,2.9,-0.25760359337186167,0.6141879457096848
2021-06-19,2.9,-0.2603313746789913,0.6141879457096848
2021-06-21,2.8666666666666667,-0.19494623701504407,0.5808546123763515
2021-06-25,2.9,-0.1599057908925567,0.5641879457096849
2021-06-26,2.9,-0.19317963084311823,0.5975212790430182
2021-07-06,2.933333333333333,-0.19342853983970026,0.5975212790430182
2021-07-07,2.933333333333333,-0.19101846775145867,0.5975212790430182
2021-07-09,2.2,-0.14727317755499847,0.5728835978835979
2021-07-10,2.2,-0.15734013184983894,0.5728835978835979
2021-07-14,2.1333333333333333,-0.17750672696444092,0.5839947089947091
2021-07-23,2.1666666666666665,-0.24263880151920217,0.6173280423280424
2021-07-31,2.1333333333333333,-0.21236033140036165,0.6006613756613758
2021-08-04,2.1666666666666665,-0.2097639888367325,0.6006613756613758
2021-08-05,2.1666666666666665,-0.274886509760347,0.6339947089947091
2021-08-09,2.2,-0.28522017861484855,0.6395502645502645
2021-08-15,2.2,-0.3513632145035204,0.6728835978835979
2021-08-16,2.1666666666666665,-0.38421397472500174,0.6895502645502646
2021-08-18,2.1333333333333333,-0.4162788695601559,0.7062169312169312
2021-08-19,2.1333333333333333,-0.4140513943143623,0.7062169312169312
2021-08-21,2.1333333333333333,-0.4145681745318509,0.7062169312169312
2021-08-24,2.2,-0.4123722758400377,0.7062169312169312
2021-09-02,2.2,-0.41161867643474903,0.7062169312169312
2021-09-03,2.2,-0.3456462409603533,0.6728835978835979
2021-09-07,2.2666666666666666,-0.32596572682340313,0.6628835978835979
2021-09-10,2.3,-0.3593987916417854,0.6795502645502646
2021-09-11,2.033333333333333,-0.38745532820149076,0.6943650793650793
2021-09-12,2.033333333333333,-0.4522456257494669,0.7276984126984126
2021-09-13,2.033333333333333,-0.41894199341062516,0.6943650793650793
2021-09-14,2.0,-0.3597284008018554,0.661031746031746
2021-09-22,2.066666666666667,-0.34187581131382594,0.6526984126984127
2021-09-27,2.066666666666667,-0.37049377649549453,0.6693650793650793
2021-09-28,2.033333333333333,-0.36386195633146495,0.6677777777777777
2021-09-30,2.1333333333333333,-0.3971938223971261,0.6844444444444444
2021-10-07,2.1,-0.36564115994506413,0.6677777777777777
2021-10-16,2.1333333333333333,-0.364489224685563,0.6677777777777777
2021-10-17,2.1666666666666665,-0.3649500136242973,0.6677777777777777
2021-10-18,2.1666666666666665,-0.3340400819645988,0.6344444444444444
2021-10-20,2.1666666666666665,-0.3300765459405052,0.6344444444444444
2021-10-22,2.3666666666666667,-0.31846842494275834,0.6277777777777778
2021-10-26,2.3666666666666667,-0.25481327897972533,0.5944444444444444
2021-10-27,2.3333333333333335,-0.24137451277838815,0.5944444444444444
2021-10-28,2.3666666666666667,-0.30309673176871404,0.6277777777777778
2021-10-29,2.3666666666666667,-0.2392092846499549,0.5944444444444444
2021-11-02,2.433333333333333,-0.1956393747859531,0.5722222222222222
2021-11-09,2.3666666666666667,-0.15238598810301884,0.55
2021-11-11,2.3666666666666667,-0.15240211910671655,0.55
2021-11-14,2.3666666666666667,-0.09166019982761807,0.5166666666666667
2021-11-15,2.466666666666667,-0.07509287969933616,0.5083333333333333
2021-11-17,2.433333333333333,-0.07636771874295341,0.49166666666666664
2021-11-25,2.4,-0.10905697024530835,0.5083333333333333
2021-11-26,2.3333333333333335,-0.11140384352869458,0.5083333333333333
2021-11-27,2.3333333333333335,-0.11202581998374726,0.5083333333333333
2021-11-30,2.4,-0.15545826365550358,0.5305555555555556
2021-12-02,2.433333333333333,-0.2072366240620613,0.5572222222222222
2021-12-03,2.4,-0.1735640022158623,0.5405555555555555
2021-12-08,2.533333333333333,-0.15362769726249906,0.5294444444444444
2021-12-11,2.433333333333333,-0.08743944727712208,0.4961111111111111
2021-12-12,2.466666666666667,-0.12060040199094349,0.5294444444444444
2021-12-19,2.466666666666667,-0.15378781321975918,0.5294444444444444
2021-12-22,2.3333333333333335,-0.15530970060163074,0.5294444444444444
2021-12-27,2.3,-0.1512348389956686,0.5294444444444444
2021-12-28,2.1333333333333333,-0.17317068871524602,0.5405555555555556
2021-12-29,2.0,-0.2042105316784647,0.5572222222222223
2022-01-01,2.1,-0.22342684663004347,0.5655555555555556
2022-01-06,2.2333333333333334,-0.21268744597832362,0.56
2022-01-10,2.1666666666666665,-0.17945534583595063,0.5266666666666667
2022-01-11,2.1666666666666665,-0.21274775660700268,0.56
2022-01-12,2.1666666666666665,-0.27717104352182814,0.5933333333333334
2022-01-13,1.9666666666666666,-0.2888333411680328,0.6
2022-01-15,2.1,-0.3018242048886087,0.6066666666666667
2022-01-16,2.966666666666667,-0.2914891594243638,0.594320987654321
2022-01-17,3.1666666666666665,-0.28426696048106675,0.5901543209876543
2022-01-19,3.2,-0.32899796882529314,0.6123765432098766
2022-01-20,3.6,-0.33781897597106886,0.616820987654321
2022-01-21,3.6,-0.4032342172919968,0.6501543209876544
2022-01-26,3.7666666666666666,-0.39101715789165026,0.6445987654320988
2022-01-28,3.966666666666667,-0.44174198045827306,0.6731701940035273
2022-02-01,3.8666666666666667,-0.40637322847542523,0.6481701940035273
2022-02-02,3.8666666666666667,-0.4318744320124125,0.6815035273368607
2022-02-09,3.8666666666666667,-0.43180635556079305,0.6815035273368607
2022-02-17,3.9,-0.43169488990800936,0.6815035273368607
2022-02-20,3.933333333333333,-0.43180113320049995,0.6815035273368607
2022-02-26,3.8666666666666667,-0.4543520326531333,0.6926146384479718
